Time;69_10;69_36;69_49;69_62;69_75;69_88;69_101;69_790;69_894;69_933;69_946
17.01.2023 10:05:03.270000;0;0;1;1;1;1;1;1;0;0;1
17.01.2023 10:05:03.320000;0;0;1;1;1;1;1;1;0;0;1
17.01.2023 10:05:03.370000;0;0;1;1;1;1;1;1;0;0;1
17.01.2023 10:05:03.420000;0;0;1;1;1;1;1;1;0;0;1
17.01.2023 10:05:03.470000;0;0;1;1;1;1;1;1;0;0;1
17.01.2023 10:05:03.520000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:03.570000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:03.620000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:03.670000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:03.720000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:03.770000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:03.820000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:03.870000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:03.920000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:03.970000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.020000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.070000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.120000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.170000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.220000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.270000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.320000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.370000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.420000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.470000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.520000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.570000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.620000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.670000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.720000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.770000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.820000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.870000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.920000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:04.970000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.020000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.070000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.120000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.170000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.220000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.270000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.320000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.370000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.420000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.470000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.520000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.570000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.620000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.670000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.720000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.770000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.820000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.870000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.920000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:05.970000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.020000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.070000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.120000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.170000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.220000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.270000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.320000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.370000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.420000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.470000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.520000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.570000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.620000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.670000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.720000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.770000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.820000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.870000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.920000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:06.970000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.020000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.070000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.120000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.170000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.220000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.270000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.320000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.370000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.420000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.470000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.520000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.570000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.620000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.670000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.720000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.770000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.820000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.870000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.920000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:07.970000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.020000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.070000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.120000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.170000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.220000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.270000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.320000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.370000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.420000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.470000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.520000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.570000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.620000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.670000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.720000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.770000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.820000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.870000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.920000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:08.970000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.020000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.070000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.120000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.170000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.220000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.270000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.320000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.370000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.420000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.470000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.520000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.570000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.620000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.670000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.720000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.770000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.820000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.870000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.920000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:09.970000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.020000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.070000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.120000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.170000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.220000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.270000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.320000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.370000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.420000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.470000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.520000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.570000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.620000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.670000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.720000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.770000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.820000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.870000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.920000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:10.970000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.020000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.070000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.120000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.170000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.220000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.270000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.320000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.370000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.420000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.470000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.520000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.570000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.620000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.670000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.720000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.770000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.820000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.870000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.920000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:11.970000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.020000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.070000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.120000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.170000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.220000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.270000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.320000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.370000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.420000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.470000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.520000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.570000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.620000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.670000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.720000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.770000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.820000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.870000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.920000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:12.970000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.020000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.070000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.120000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.170000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.220000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.270000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.320000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.370000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.420000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.470000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.520000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.570000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.620000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.670000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.720000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.770000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.820000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.870000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.920000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:13.970000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.020000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.070000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.120000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.170000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.220000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.270000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.320000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.370000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.420000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.470000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.520000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.570000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.620000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.670000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.720000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.770000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.820000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.870000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.920000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:14.970000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:15.020000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:15.070000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:15.120000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:15.170000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:15.220000;0;0;1;1;1;1;0;1;0;0;1
17.01.2023 10:05:15.270000;0;0;1;1;0;0;0;1;0;0;1
17.01.2023 10:05:15.320000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:15.370000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:15.420000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:15.470000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:15.520000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:15.570000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:15.620000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:15.670000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:15.720000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:15.770000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:15.820000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:15.870000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:15.920000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:15.970000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.020000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.070000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.120000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.170000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.220000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.270000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.320000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.370000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.420000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.470000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.520000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.570000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.620000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.670000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.720000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.770000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.820000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.870000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.920000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:16.970000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.020000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.070000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.120000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.170000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.220000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.270000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.320000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.370000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.420000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.470000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.520000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.570000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.620000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.670000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.720000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.770000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.820000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.870000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.920000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:17.970000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.020000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.070000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.120000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.170000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.220000;0;0;1;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.270000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.320000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.370000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.420000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.470000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.520000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.570000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.620000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.670000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.720000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.770000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.820000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.870000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.920000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:18.970000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.020000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.070000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.120000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.170000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.220000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.270000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.320000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.370000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.420000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.470000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.520000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.570000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.620000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.670000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.720000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.770000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.820000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.870000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.920000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:19.970000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.020000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.070000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.120000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.170000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.220000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.270000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.320000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.370000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.420000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.470000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.520000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.570000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.620000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.670000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.720000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.770000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.820000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.870000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.920000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:20.970000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:21.020000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:21.070000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:21.120000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:21.170000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:21.220000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:21.270000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:21.320000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:21.370000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:21.420000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:21.470000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:21.520000;0;0;0;0;0;0;0;1;0;0;1
17.01.2023 10:05:21.570000;0;0;0;0;0;0;0;1;0;0;1
