time;LNEN1_DRV_WS_UNC_SPD_SET;LNEN1_DRV_WS_UNC_SPD_FBK;LNEN1_DRV_WS_UNC_TRQ_SET;LNEN1_DRV_WS_UNC_TRQ_FBK;LNEN2_DRV_WS_UNC_SPD_SET;LNEN2_DRV_WS_UNC_SPD_FBK;LNEN2_DRV_WS_UNC_TRQ_SET;LNEN2_DRV_WS_UNC_TRQ_FBK;LNEN_DRV_WS_TDWN2_SPD_SET;LNEN_DRV_WS_TDWN2_SPD_FBK;LNEN_DRV_WS_TDWN2_TRQ_SET;LNEN_DRV_WS_TDWN2_TRQ_FBK;LNEN_DRV_WS_BRD1_1_SPD_SET;LNEN_DRV_WS_BRD1_1_SPD_FBK;LNEN_DRV_WS_EN_ACC_SPD_SET;LNEN_DRV_WS_EN_ACC_SPD_FBK;LNEN_DRV_WS_EN_ACC_TRQ_SET;LNEN_DRV_WS_EN_ACC_TRQ_FBK;LNEX_DRV_WS_EX_ACC_SPD_SET;LNEX_DRV_WS_EX_ACC_SPD_FBK;LNEX_DRV_WS_EX_ACC_TRQ_SET;LNEX_DRV_WS_EX_ACC_TRQ_FBK;LNEX_DRV_WS_TRM_BRD1_SPD_SET;LNEX_DRV_WS_TRM_BRD1_SPD_FBK;LNEX_DRV_WS_TRM_BRD1_TRQ_SET;LNEX_DRV_WS_TRM_BRD1_TRQ_FBK;LNEX_DRV_WS_BRD7_1_SPD_SET;LNEX_DRV_WS_BRD7_1_SPD_FBK;LNEX_DRV_WS_BRD7_1_TRQ_SET;LNEX_DRV_WS_BRD7_1_TRQ_FBK;LNEX_DRV_WS_TDWN_SPD_SET;LNEX_DRV_WS_TDWN_SPD_FBK;LNEX_DRV_WS_TDWN_TRQ_SET;LNEX_DRV_WS_TDWN_TRQ_FBK;LN_PR_DB\WORK.FURN_EN_LDCL_TENS_ACT;LN_PR_DB\WORK.FURN_TT_LDCL_TENS_ACT;LN_PR_DB\WORK.FURN_CC_LDCL_TENS_ACT;LN_PR_DB\WORK.TOVR_LDCL_TENS_ACT;LN_EX_DB\WORK\_EXACC_LDCL_TENS_ACT;LN_PR_DB\WORK.SK_EN_LDCL_TENS_ACT;LN_PR_DB\WORK.SK_EX_LDCL_TENS_ACT;LN_PR_DB\WORK.TL_EX_LDCL_TENS_ACT;LN_PR_DB\WORK.COAT_LDCL_TENS_ACT;LN_EN1_SEQ_DB\WORK.THRD_TO_WELD.CTRL.SPD.SET;LN_EN2_SEQ_DB\WORK.THRD_TO_WELD.CTRL.SPD.SET;TRK_HMI_STS_DB\DATA.TRK_WS_EN1_COIL_DIAM;TRK_HMI_STS_DB\DATA.TRK_WS_EN1_COIL_TCK;TRK_HMI_STS_DB\DATA.TRK_WS_EN1_COIL_WIDTH;TRK_HMI_STS_DB\DATA.TRK_WS_EN1_REM_LEN;TRK_HMI_STS_DB\DATA.TRK_WS_EN2_COIL_DIAM;TRK_HMI_STS_DB\DATA.TRK_WS_EN2_COIL_TCK;TRK_HMI_STS_DB\DATA.TRK_WS_EN2_COIL_WIDTH;TRK_HMI_STS_DB\DATA.TRK_WS_EN2_REM_LEN;TRK_HMI_STS_DB\DATA.TRK_WS_EN_ACC_FILL;TRK_HMI_STS_DB\DATA.TRK_WS_EX_ACC_FILL;TRK_HMI_STS_DB\DATA.TRK_WS_EX1_COIL_DIAM;TRK_HMI_STS_DB\DATA.TRK_WS_EX1_LEN;TRK_HMI_STS_DB\DATA.TRK_WS_EX1_REM_LEN
17.01.2023 09:56:51.570000;58.8;74.8999;-20.6001;-20.3999;0;0;-1;0;75.5;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;206.5;0;0.199951;576.9;347.5;63.8999;77.3;-1.30005;-1.30005;77.7;77.2;19.2;-0.699951;77.6001;79.8999;0.800049;0.100098;13.765;10.1483;15.0222;38.3835;44.3709;122.275;134.577;115.528;6.01382;0;0;1198.65;1.513;1302;552.663;1834.73;2.022;1456;1163;99.9814;0.108573;1830.72;1597.19;158.356
17.01.2023 09:56:52.070000;58.8;74.8;-20.6001;-20.3;0;0;-1;-0.600098;75.5;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;207.9;0;0.199951;576.9;345.3;63.8999;77.3999;-1.30005;-1.30005;77.7;77.1001;19.2;-0.5;77.6001;79.8999;0.800049;0.100098;13.8463;10.2553;15.0698;38.4162;44.4194;122.3;134.616;115.422;5.99031;0;0;1198.13;1.513;1302;552.022;1834.73;2.022;1456;1163;99.9814;0.108573;1831;1597.84;157.685
17.01.2023 09:56:52.570000;58.8;75;-20.6001;-20.3;0;0;-1;-0.699951;75.5;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;206.7;0;0.199951;576.9;341;63.8999;77.3999;-1.30005;-1.30005;77.7;77.2;19.2;-0.600098;77.6001;79.8999;0.800049;0.100098;13.863;10.2808;15.1573;38.5594;44.4691;122.567;134.986;115.617;5.99573;0;0;1197.57;1.513;1302;551.324;1834.73;2.022;1456;1163;99.9814;0.108573;1831.32;1598.49;157.014
17.01.2023 09:56:53.070000;58.8999;75;-20.6001;-20.3;0;0;-1;0.199951;75.5;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;207;0;0.199951;576.9;338.7;63.8999;77.3999;-1.30005;-1.30005;77.8;77;19.2;-0.5;77.6001;79.8999;0.800049;0.100098;13.9512;10.3415;15.2103;38.5252;44.5606;122.37;134.686;115.497;5.9451;0;0;1197.06;1.513;1302;550.687;1834.73;2.022;1456;1163;99.9814;0.108573;1831.68;1599.11;156.41
17.01.2023 09:56:53.570000;58.8999;75;-20.6001;-20.3999;0;0;-1;0.199951;75.5;74.5;0.199951;0;75.5;75;0;0.199951;576.9;206.2;0;0.100098;576.9;342.7;63.8999;77.3999;-1.30005;-1.30005;77.7;77.2;19.2;-0.600098;77.6001;79.8999;0.800049;0.100098;13.8955;10.2771;15.1727;38.3442;44.5875;122.182;134.8;115.651;6.03479;0;0;1196.46;1.513;1302;549.946;1834.73;2.022;1456;1163;99.9814;0.108573;1832.02;1599.78;155.739
17.01.2023 09:56:54.070000;58.8999;74.8999;-20.5;-20.2;0;0;-1;-0.5;75.5;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;209.4;0;0.100098;576.9;344;63.8999;77.5;-1.30005;-1.30005;77.8;77.3;19.2;-0.5;77.6001;79.8999;0.800049;0.100098;13.8868;10.2797;15.1133;38.4075;44.5408;122.389;134.697;115.541;6.01671;0;0;1196.22;1.513;1302;549.643;1834.73;2.022;1456;1163;99.9814;0.108573;1832.33;1600.41;155.135
17.01.2023 09:56:54.570000;58.8999;74.8999;-20.5;-20.3;0;0;-1;0.5;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;210.6;0;0.199951;576.9;342.9;64;77.7;-1.30005;-1.30005;77.8;77.3999;19.2;-0.699951;77.6001;79.8999;0.800049;0.100098;13.9568;10.3549;15.2145;38.5019;44.4896;122.396;134.77;115.456;5.98343;0;0;1195.69;1.513;1302;548.99;1834.73;2.022;1456;1163;99.9814;0.108573;1832.66;1601.06;154.464
17.01.2023 09:56:55.070000;59;75;-20.5;-20.1001;0;0;-1;-0.399902;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;205.9;0;0.199951;576.9;345.1;63.8999;77.7;-1.30005;-1.30005;77.8;77.5;19.2;-0.800049;77.6001;79.8999;0.800049;0.100098;14.0402;10.4569;15.3545;38.6088;44.4444;122.721;134.92;115.603;5.98307;0;0;1195.34;1.513;1302;548.557;1834.73;2.022;1456;1163;99.9814;0.108573;1832.95;1601.69;153.859
17.01.2023 09:56:55.570000;59;75.1001;-20.5;-20.2;0;0;-1;-0.800049;75.6001;74.5;0.199951;0;75.6001;74.8999;0;0.100098;576.9;205;0;0.199951;576.9;341.2;63.8999;77.5;-1.30005;-1.30005;77.8;77.3;19.2;-0.5;77.6001;79.8999;0.800049;0.100098;14.035;10.4251;15.3664;38.4703;44.4593;122.513;134.828;115.428;5.94727;0;0;1194.75;1.513;1302;547.821;1834.73;2.022;1456;1163;99.9814;0.108573;1833.29;1602.36;153.121
17.01.2023 09:56:56.070000;59;75;-20.5;-20.3;0;0;-1;0.300049;75.6001;74.5;0.199951;0;75.6001;74.8999;0;0.199951;576.9;208.5;0;0.199951;576.9;341.5;64;77.5;-1.30005;-1.30005;77.8;77.3;19.2;-0.600098;77.6001;79.8999;0.800049;0.100098;14.0246;10.4187;15.2855;38.2238;44.4589;122.057;134.69;115.316;6.02322;0;0;1194.25;1.513;1302;547.197;1834.73;2.022;1456;1163;99.9814;0.108573;1833.67;1602.99;152.584
17.01.2023 09:56:56.570000;59;75.1001;-20.5;-20.3;0;0;-1;0.100098;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;206.8;0;0.199951;576.9;339.1;63.8999;77.6001;-1.30005;-1.30005;77.7;77.3;19.2;-0.699951;77.6001;79.8999;0.800049;0.100098;13.9566;10.389;15.2926;38.311;44.4492;122.653;134.816;115.282;6.02503;0;0;1193.69;1.513;1302;546.502;1834.73;2.022;1456;1163;99.9814;0.108573;1833.96;1603.63;151.913
17.01.2023 09:56:57.070000;59;75;-20.5;-20.2;0;0;-1;-0.5;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;206.5;0;0.199951;576.9;335.6;64;77.5;-1.30005;-1.30005;77.8;77.3;19.2;-0.600098;77.6001;79.8999;0.800049;0.100098;13.9651;10.3507;15.2158;38.2712;44.4742;122.227;134.63;115.112;5.99248;0;0;1193.12;1.513;1302;545.797;1834.73;2.022;1456;1163;99.9814;0.108573;1834.29;1604.27;151.309
17.01.2023 09:56:57.570000;58.8999;75;-20.5;-20.2;0;0;-1;-0.5;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;206.9;0;0.199951;576.9;330.6;63.8999;77.6001;-1.30005;-1.30005;77.8;77.3;19.2;-0.699951;77.6001;79.8999;0.800049;0.100098;13.8721;10.2562;15.1568;38.2736;44.5347;122.434;134.819;114.993;5.97584;0;0;1192.62;1.513;1302;545.185;1834.73;2.022;1456;1163;99.9814;0.108573;1834.67;1604.93;150.638
17.01.2023 09:56:58.070000;59;74.8999;-20.5;-20.2;0;0;-1;0.100098;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;206.3;0;0.199951;576.9;332.4;64;77.5;-1.30005;-1.30005;77.8;77.3;19.2;-0.5;77.6001;79.8999;0.800049;0.100098;13.8879;10.3186;15.1808;38.4013;44.582;122.532;134.769;114.891;6.00803;0;0;1192.1;1.513;1302;544.535;1834.73;2.022;1456;1163;99.9814;0.108573;1835;1605.56;150.034
17.01.2023 09:56:58.570000;59;75.1001;-20.5;-20.1001;0;0;-1;-0.5;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;208.7;0;0.100098;576.9;337;63.8999;77.5;-1.30005;-1.30005;77.7;77.3;19.2;-0.600098;77.6001;79.8999;0.800049;0.100098;13.9119;10.3402;15.2362;38.4998;44.591;122.476;135.146;115.134;6.02575;0;0;1191.59;1.513;1302;543.912;1834.73;2.022;1456;1163;99.9814;0.108573;1835.42;1606.2;149.363
17.01.2023 09:56:59.070000;59;75;-20.5;-20;0;0;-1;-0.399902;75.6001;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;209.6;0;0.100098;576.9;341.6;64;77.6001;-1.30005;-1.30005;77.8;77.6001;19.2;-0.699951;77.7;79.8999;0.800049;0.100098;13.9489;10.3593;15.2224;38.3814;44.5232;122.447;134.674;114.989;6.01056;0;0;1190.99;1.513;1302;543.158;1834.73;2.022;1456;1163;99.9814;0.108573;1835.76;1606.87;148.691
17.01.2023 09:56:59.570000;59;75;-20.5;-20.3;0;0;-1;0;75.6001;74.5;0.199951;0;75.5;75.1001;0;0.199951;576.9;209;0;0.100098;576.9;345.8;64;77.8;-1.30005;-1.30005;77.8;77.5;19.2;-0.600098;77.6001;79.8999;0.800049;0.100098;13.8355;10.2362;15.1274;38.2031;44.4284;122.451;134.925;115.127;5.93822;0;0;1190.4;1.513;1302;542.44;1834.73;2.022;1456;1163;99.9814;0.108573;1836.05;1607.5;148.087
17.01.2023 09:57:00.070000;59;74.8999;-20.3999;-20.1001;0;0;-1;0.100098;75.6001;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;209.4;0;0.199951;576.9;347.4;64;77.7;-1.30005;-1.30005;77.8;77.6001;19.2;-0.800049;77.7;79.8999;0.800049;0.100098;13.8184;10.2305;15.0583;38.2742;44.3428;122.489;134.801;114.937;5.96137;0;0;1189.83;1.513;1302;541.732;1834.73;2.022;1456;1163;99.9814;0.108573;1836.39;1608.14;147.483
17.01.2023 09:57:00.570000;59;75;-20.3999;-20.2;0;0;-1;-0.5;75.6001;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;207.3;0;0.199951;576.9;347.6;64;77.6001;-1.30005;-1.30005;77.8;77.5;19.2;-0.699951;77.7;79.8999;0.800049;0.100098;13.8762;10.3037;15.1644;38.4705;44.3182;122.615;135.011;115.044;5.94546;0;0;1189.3;1.513;1302;541.071;1834.73;2.022;1456;1163;99.9814;0.108573;1836.69;1608.8;146.745
17.01.2023 09:57:01.070000;59;75;-20.3999;-20.2;0;0;-1;-0.5;75.6001;74.5;0.199951;0;75.5;75.5;0;0.199951;576.9;208;0;0.199951;576.9;346.3;64;77.5;-1.30005;-1.30005;77.8;77.5;19.2;-0.800049;77.7;79.8999;0.800049;0.100098;13.965;10.4006;15.2687;38.5878;44.3036;122.503;135.081;115.258;6.02865;0;0;1189.01;1.513;1302;540.716;1834.73;2.022;1456;1163;99.9814;0.108573;1836.98;1609.43;146.141
17.01.2023 09:57:01.570000;59.1001;75.1001;-20.3999;-20.2;0;0;-1;-0.399902;75.6001;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;206.7;0;0.199951;576.9;347.4;64;77.7;-1.30005;-1.30005;77.8;77.5;19.2;-0.800049;77.6001;79.8999;0.800049;0.100098;13.9596;10.3694;15.2859;38.501;44.3128;122.765;134.928;115.619;6.01201;0;0;1188.42;1.513;1302;539.99;1834.73;2.022;1456;1163;99.9814;0.108573;1837.33;1610.09;145.537
17.01.2023 09:57:02.070000;59.1001;75;-20.3999;-20.2;0;0;-1;-0.699951;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;210.1;0;0.199951;576.9;347.4;64;77.6001;-1.30005;-1.30005;77.8;77.3999;19.2;-0.600098;77.6001;79.8999;0.800049;0.100098;13.9534;10.3597;15.1902;38.207;44.3715;122.064;134.518;115.223;5.96173;0;0;1187.89;1.513;1302;539.337;1834.73;2.022;1456;1163;99.9814;0.108573;1837.64;1610.74;144.866
17.01.2023 09:57:02.570000;59;75;-20.3999;-20.2;0;0;-1;0.100098;75.6001;74.5;0.199951;0;75.5;75.8;0;0.199951;576.9;210.4;0;0.199951;576.9;346.2;63.8999;77.5;-1.30005;-1.30005;77.7;77.3;19.2;-0.600098;77.5;79.8999;0.800049;0.100098;13.8768;10.3186;15.1979;38.3171;44.4264;122.447;134.774;114.854;5.97656;0;0;1187.33;1.513;1302;538.646;1834.73;2.022;1456;1163;99.9814;0.108573;1837.96;1611.38;144.262
17.01.2023 09:57:03.070000;59.1001;75;-20.3999;-20.2;0;0;-1;-0.5;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;209.4;0;0.199951;576.9;341.7;64;77.3999;-1.30005;-1.30005;77.8;77.1001;19.2;-0.600098;77.6001;79.8999;0.800049;0.100098;13.9481;10.3583;15.2054;38.4004;44.4925;122.365;134.591;114.206;5.97439;0;0;1186.77;1.513;1302;537.96;1834.73;2.022;1456;1163;99.9814;0.108573;1838.32;1612.02;143.523
17.01.2023 09:57:03.570000;59.1001;75;-20.3999;-20.1001;0;0;-1;0.399902;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;209.5;0;0.199951;576.9;336.3;64;77.5;-1.30005;-1.30005;77.8;77.2;19.2;-0.600098;77.7;79.8999;0.800049;0.100098;13.8781;10.2708;15.1584;38.3354;44.4941;122.03;134.789;114.143;6.02684;0;0;1186.17;1.513;1302;537.211;1834.73;2.022;1456;1163;99.9814;0.108573;1838.66;1612.68;142.919
17.01.2023 09:57:04.070000;59.1001;74.8;-20.3;-19.8;0;0;-1;-0.600098;75.6001;74.5;0.199951;0;75.6001;75.8;0;0.199951;576.9;210;0;0.199951;576.9;336.4;64;77.6001;-1.30005;-1.30005;77.8;77.5;19.2;-0.600098;77.6001;79.8999;0.800049;0.100098;13.8881;10.3335;15.1944;38.51;44.4996;122.636;134.936;114.487;6.01165;0;0;1185.66;1.513;1302;536.594;1834.73;2.022;1456;1163;99.9814;0.108573;1839.01;1613.32;142.315
17.01.2023 09:57:04.570000;59.1001;75.1001;-20.3;-20;0;0;-1;0.100098;75.6001;74.5;0.199951;0;75.6001;74.8999;0;0.199951;576.9;208.2;0;0.199951;576.9;337.2;64;77.6001;-1.30005;-1.30005;77.8;77.5;19.2;-0.600098;77.6001;79.8999;0.800049;0.100098;13.9584;10.3845;15.2656;38.5466;44.5269;122.595;135.001;114.764;6.00297;0;0;1185.07;1.513;1302;535.861;1834.73;2.022;1456;1163;99.9814;0.108573;1839.34;1613.97;141.577
17.01.2023 09:57:05.070000;59.1001;75.2;-20.3;-20;0;0;-1;-0.600098;75.6001;74.5;0.199951;0;75.6001;74.8999;0;0.199951;576.9;208.1;0;0.100098;576.9;340.3;64;77.5;-1.30005;-1.30005;77.8;77.3;19.2;-0.600098;77.6001;79.8999;0.800049;0.100098;13.9742;10.4034;15.2673;38.3746;44.5607;122.425;134.891;114.78;5.95016;0;0;1184.56;1.513;1302;535.23;1834.73;2.022;1456;1163;99.9814;0.108573;1839.66;1614.6;141.04
17.01.2023 09:57:05.570000;59.1001;75.1001;-20.3;-19.8999;0;0;-1;0.399902;75.6001;74.5;0.199951;0;75.5;75.8;0;0.199951;576.9;207.3;0;0.100098;576.9;339.9;64;77.6001;-1.30005;-1.30005;77.8;77.3;19.2;-0.5;77.6001;79.8999;0.800049;0.100098;13.871;10.2886;15.1995;38.2209;44.5433;122.219;134.775;114.529;5.99392;0;0;1183.92;1.513;1302;534.453;1834.73;2.022;1456;1163;99.9814;0.108573;1840;1615.26;140.369
17.01.2023 09:57:06.070000;59.1001;74.8999;-20.3;-20;0;0;-1;0.100098;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;210.2;0;0.100098;576.9;346.5;64;77.6001;-1.30005;-1.30005;77.8;77.3999;19.2;-0.600098;77.7;79.8999;0.800049;0.100098;13.8375;10.2583;15.1047;38.2873;44.4549;122.258;134.805;114.483;6.02865;0;0;1183.65;1.513;1302;534.115;1834.73;2.022;1456;1163;99.9814;0.108573;1840.31;1615.89;139.765
17.01.2023 09:57:06.570000;59.1001;74.8999;-20.3;-20.1001;0;0;-1;-0.600098;75.6001;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;210.1;0;0.100098;576.9;347.9;64.1001;77.7;-1.30005;-1.30005;77.8999;77.5;19.2;-0.699951;77.7;79.8999;0.800049;0.100098;13.8863;10.3268;15.1938;38.4133;44.3721;122.415;134.741;114.41;5.96029;0;0;1183.13;1.513;1302;533.474;1834.73;2.022;1456;1163;99.9814;0.108573;1840.61;1616.54;139.027
17.01.2023 09:57:07.070000;59.2;75;-20.3;-20;0;0;-1;0;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;209.4;0;0.199951;576.9;348;64;77.8;-1.30005;-1.30005;77.8;77.5;19.2;-0.699951;77.6001;79.8999;0.800049;0.100098;13.9519;10.4049;15.2658;38.5136;44.3097;122.495;135.188;114.726;5.9762;0;0;1182.7;1.513;1302;532.954;1834.73;2.022;1456;1163;99.9814;0.108573;1840.95;1617.18;138.423
17.01.2023 09:57:07.570000;59.2;75.1001;-20.3;-20;0;0;-1;-0.899902;75.6001;74.5;0.199951;0;75.5;75.6001;0;0.199951;576.9;209.6;0;0.199951;576.9;347.2;64;77.7;-1.30005;-1.30005;77.8;77.3999;19.2;-0.699951;77.7;79.8999;0.800049;0.100098;13.9464;10.3815;15.2945;38.5167;44.3333;122.535;134.775;114.45;5.93497;0;0;1182.08;1.513;1302;532.188;1834.73;2.022;1456;1163;99.9814;0.108573;1841.23;1617.84;137.751
17.01.2023 09:57:08.070000;59.2;75;-20.2;-19.8;0;0;-1;0;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;210.9;0;0.199951;576.9;349.3;64;77.7;-1.30005;-1.30005;77.8999;77.5;19.2;-0.600098;77.7;79.8999;0.800049;0.100098;13.9537;10.4034;15.2813;38.3244;44.3742;122.358;134.839;114.36;5.97367;0;0;1181.58;1.513;1302;531.569;1834.73;2.022;1456;1163;99.9814;0.108573;1841.56;1618.48;137.147
17.01.2023 09:57:08.570000;59.2;75.1001;-20.3;-19.8999;0;0;-1;0.5;75.6001;74.5;0.199951;0;75.6001;74.8999;0;0.199951;576.9;208;0;0.199951;576.9;348.2;64;77.6001;-1.30005;-1.30005;77.8;77.3;19.2;-0.699951;77.6001;79.8999;0.800049;0.100098;13.9218;10.3756;15.2888;38.3544;44.3872;122.47;135.075;114.545;6.03733;0;0;1181.01;1.513;1302;530.872;1834.73;2.022;1456;1163;99.9814;0.108573;1841.93;1619.12;136.543
17.01.2023 09:57:09.070000;59.2;75;-20.2;-20;0;0;-1;-0.5;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;208.2;0;0.199951;576.9;342.5;64;77.6001;-1.30005;-1.30005;77.8;77.3;19.2;-0.600098;77.7;79.8999;0.800049;0.100098;13.9701;10.4196;15.2872;38.4439;44.4411;122.471;134.507;114.187;5.98163;0;0;1180.42;1.513;1302;530.152;1834.73;2.022;1456;1163;99.9814;0.108573;1842.26;1619.76;135.872
17.01.2023 09:57:09.570000;59.2;75;-20.2;-19.8999;0;0;-1;0;75.6001;74.5;0.199951;0;75.5;75.2;0;0.199951;576.9;206;0;0.199951;576.9;340.7;64;77.5;-1.30005;-1.30005;77.8;77.3999;19.2;-0.600098;77.7;79.8999;0.800049;0.100098;13.9306;10.3536;15.251;38.3066;44.5116;122.322;134.735;114.016;5.97005;0;0;1179.82;1.513;1302;529.416;1834.73;2.022;1456;1163;99.9814;0.108573;1842.55;1620.4;135.268
17.01.2023 09:57:10.070000;59.2;74.8999;-20.2;-19.8999;0;0;-1;-0.399902;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;209.4;0;0.199951;576.9;337.9;64;77.6001;-1.30005;-1.30005;77.8;77.2;19.2;-0.5;77.7;79.8999;0.800049;0.100098;13.8979;10.3771;15.2571;38.3997;44.5609;122.472;134.756;113.807;5.98199;0;0;1179.27;1.513;1302;528.744;1834.73;2.022;1456;1163;99.9814;0.108573;1842.9;1621.07;134.597
17.01.2023 09:57:10.570000;59.2;75.1001;-20.2;-19.8;0;0;-1;-0.699951;75.6001;74.5;0.199951;0;75.6001;75.8;0;0.199951;576.9;206.7;0;0.199951;576.9;337.4;64;77.6001;-1.30005;-1.30005;77.8;77.3;19.2;-0.600098;77.7;79.8999;0.800049;0.100098;13.9468;10.4287;15.3353;38.5185;44.5727;122.466;134.905;114.085;6.00043;0;0;1178.68;1.513;1302;528.021;1834.73;2.022;1456;1163;99.9814;0.108573;1843.24;1621.71;133.926
17.01.2023 09:57:11.070000;59.2;75.1001;-20.2;-19.8999;0;0;-1;-0.300049;75.7;74.5;0.199951;0;75.6001;75.8;0;0.199951;576.9;210.1;0;0.199951;576.9;335;64.1001;77.7;-1.30005;-1.30005;77.8999;77.5;19.2;-0.600098;77.7;79.8999;0.800049;0.100098;14.0049;10.4832;15.3638;38.406;44.5595;122.3;134.872;114.337;6.02792;0;0;1178.17;1.513;1302;527.402;1834.73;2.022;1456;1163;99.9814;0.108573;1843.57;1622.35;133.322
17.01.2023 09:57:11.570000;59.2;75.1001;-20.2;-19.8999;0;0;-1;-0.300049;75.7;74.5;0.199951;0;75.5;75.7;0;0.199951;576.9;207.9;0;0.100098;576.9;336;64;77.7;-1.30005;-1.30005;77.8;77.6001;19.2;-0.600098;77.7;79.8999;0.800049;0.100098;13.9274;10.3962;15.3289;38.2637;44.5462;122.48;134.8;114.449;6.00333;0;0;1177.85;1.513;1302;527.008;1834.73;2.022;1456;1163;99.9814;0.108573;1843.9;1622.99;132.583
17.01.2023 09:57:12.070000;59.2;74.8999;-20.2;-19.8999;0;0;-1;0.300049;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;209;0;0.100098;576.9;337.4;64.1001;77.8;-1.30005;-1.19995;77.8999;77.5;19.2;-0.699951;77.7;79.8999;0.800049;0.100098;13.8669;10.3263;15.1906;38.2431;44.5443;122.138;134.615;114.184;5.94907;0;0;1177.52;1.513;1302;526.602;1834.73;2.022;1456;1163;99.9814;0.108573;1844.19;1623.63;132.046
17.01.2023 09:57:12.570000;59.2;75;-20.2;-20;0;0;-1;-0.800049;75.6001;75.5;0.199951;0;75.6001;74.8999;0;0.199951;576.9;208.5;0;0.100098;576.9;337.6;64;77.7;-1.30005;-1.30005;77.8;77.5;19.2;-0.600098;77.7;79.8999;0.800049;0.100098;13.8699;10.3575;15.241;38.3918;44.5232;122.527;135.007;114.308;5.95414;0;0;1177.25;1.513;1302;526.274;1834.73;2.022;1456;1163;99.9814;0.108573;1844.54;1624.3;131.375
17.01.2023 09:57:13.070000;59.3;75;-20.1001;-19.8;0;0;-1;-0.600098;75.7;74.5;0.199951;0;75.6001;75.7;0;0.199951;576.9;208.8;0;0.100098;576.9;338.3;64.1001;77.7;-1.30005;-1.30005;77.8999;77.5;19.2;-0.699951;77.7;79.8999;0.800049;0.100098;13.9712;10.4674;15.339;38.509;44.493;122.189;134.923;114.325;6.01237;0;0;1176.7;1.513;1302;525.605;1834.73;2.022;1456;1163;99.9814;0.108573;1844.84;1624.94;130.704
17.01.2023 09:57:13.570000;59.3;75.2;-20.2;-19.8;0;0;-1;0.100098;75.7;75.3999;0.199951;0;75.6001;75.8;0;0.199951;576.9;205.8;0;0.100098;576.9;341;64;77.8;-1.30005;-1.30005;77.8;77.5;19.2;-0.600098;77.7;79.8999;0.800049;0.100098;13.9233;10.3719;15.2862;38.4373;44.4584;122.151;135.001;114.471;5.9979;0;0;1176.07;1.513;1302;524.83;1834.73;2.022;1456;1163;99.9814;0.108573;1845.16;1625.58;130.033
17.01.2023 09:57:14.070000;59.3;75;-20.1001;-19.7;0;0;-1;-0.399902;75.7;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;209.7;0;0.100098;576.9;343.1;64.1001;77.7;-1.30005;-1.30005;77.8999;77.5;19.2;-0.699951;77.7;79.8999;0.800049;0.100098;13.9212;10.3969;15.2642;38.2439;44.4029;122.215;134.442;114.032;5.97005;0;0;1175.47;1.513;1302;524.103;1834.73;2.022;1456;1163;99.9814;0.108573;1845.54;1626.25;129.362
17.01.2023 09:57:14.570000;59.3;75;-20.1001;-19.8999;0;0;-1;0.5;75.6001;74.8;0.199951;0;75.5;74.8999;0;0.199951;576.9;209.7;0;0.100098;576.9;348.4;64;77.7;-1.30005;-1.30005;77.8999;77.5;19.2;-0.600098;77.7;79.8999;0.800049;0.100098;13.8613;10.3407;15.2298;38.2752;44.3477;122.238;134.906;114.075;5.9545;0;0;1174.95;1.513;1302;523.467;1834.73;2.022;1456;1163;99.9814;0.108573;1845.87;1626.89;128.758
